user_id,cluster
671066,0
671151,0
671367,0
671368,0
671975,0
672009,2
672112,0
672468,0
673076,0
673286,1
673874,0
674375,0
675053,0
675201,0
675594,0
676043,2
676373,0
676570,2
676707,2
676762,0
677209,0
677842,2
677896,0
678536,2
678547,2
678888,0
679040,0
679047,0
679066,0
679442,2
679611,0
679831,2
680424,0
680735,0
681050,0
681581,0
681720,0
682005,1
682247,0
683014,0
683663,2
683976,1
683978,0
684510,0
684521,0
684543,0
684764,0
684806,0
685594,0
685604,0
685958,2
686165,0
686408,0
686445,1
686509,0
686915,2
686920,0
688312,2
688600,1
689037,0
689374,0
689456,1
689624,0
689984,0
690420,0
690422,0
691334,0
691541,0
691546,0
692211,2
692510,0
693301,0
693729,0
693765,0
694265,2
695011,0
695094,0
695132,0
695307,0
695557,0
696475,0
697072,0
698291,0
698573,0
699040,2
699411,0
700028,0
700237,0
700289,2
700666,2
701565,0
702595,0
702877,2
703333,0
704652,0
704870,0
705215,0
705310,0
705984,2
707260,0
707402,2
707525,0
708887,1
709630,2
710489,0
711391,0
713557,0
714166,0
714420,0
714504,0
714565,0
715059,0
716337,0
716801,1
717149,0
717546,0
720819,0
720860,0
721496,0
721552,0
721570,0
722828,0
722939,0
724581,0
725357,2
726953,0
727886,0
728820,0
730639,2
732729,0
733654,2
734565,0
735029,0
736075,0
736833,2
739139,2
739518,0
739734,2
741190,2
741773,0
741902,0
742639,1
743151,2
745292,0
746934,2
748759,2
750982,0
751545,0
752933,2
756030,0
756434,0
757930,0
760304,0
760793,0
763129,1
763792,1
765745,0
767426,0
768291,0
770252,2
774666,0
777366,0
777846,0
780167,2
785107,0
785186,0
792549,0
796032,0
801660,0
811077,0
844489,2
