user_id,primary_perk,primary_score,secondary_perk,secondary_score,perk_gap,confidence,cluster
552036,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552088,Exclusive Discount,1.0223523358347062,Hotel Meal,0.8461606484507014,0.1761916873840048,MEDIUM,0
552165,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552172,Hotel Meal,1.7342678390723565,Hotel Night,0.3004480622133511,1.4338197768590053,HIGH,0
552192,Hotel Meal,1.2801979972507584,Exclusive Discount,0.6675103568755254,0.612687640375233,HIGH,0
552209,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552302,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552303,Hotel Meal,1.4137479507276995,Exclusive Discount,0.94441377208406,0.4693341786436396,HIGH,0
552313,Exclusive Discount,0.8575358580085325,Hotel Meal,0.6284742242832884,0.22906163372524413,HIGH,0
552314,Hotel Meal,0.1717333833921516,No Cancel Fee,0.0,0.1717333833921516,MEDIUM,0
552345,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
552348,Hotel Meal,0.7192881926476082,Hotel Night,0.7124464745499619,0.006841718097646332,MEDIUM,0
552363,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
552364,Hotel Meal,1.2601655042292177,No Cancel Fee,0.0,1.2601655042292177,HIGH,1
552366,Free Bag,1.1885751959584556,Hotel Meal,0.7638048438065883,0.4247703521518673,HIGH,0
552372,Exclusive Discount,0.9717925352546402,Hotel Night,0.7124464745499619,0.25934606070467825,HIGH,0
552384,Hotel Night,0.7124464745499619,Hotel Meal,0.1583783880444576,0.5540680865055043,HIGH,0
552414,Hotel Meal,0.8528381461245489,Hotel Night,0.7124464745499619,0.14039167157458698,MEDIUM,0
552432,Hotel Night,0.7124464745499619,Exclusive Discount,0.2426808941543771,0.4697655803955848,HIGH,0
552440,Exclusive Discount,0.8611139998770447,Hotel Night,0.7124464745499619,0.14866752532708283,MEDIUM,0
552473,No Cancel Fee,0.0,Free Bag,-0.2604261742850556,0.2604261742850556,MEDIUM,0
552487,Hotel Meal,0.3141866671008882,Hotel Night,0.0257824539889438,0.2884042131119444,MEDIUM,0
552506,No Cancel Fee,0.0,Exclusive Discount,-0.7736850737945087,0.7736850737945087,MEDIUM,2
552532,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552535,Exclusive Discount,2.165980595047823,Hotel Night,0.7124464745499619,1.453534120497861,HIGH,0
552558,Hotel Meal,1.876721122781093,Free Bag,1.1885751959584556,0.6881459268226373,HIGH,0
552573,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
552597,Exclusive Discount,0.3446686879866694,Free Bag,0.1018241682758222,0.2428445197108472,MEDIUM,0
552598,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
552613,Hotel Meal,0.9863880996014894,Hotel Night,0.7124464745499619,0.2739416250515275,HIGH,0
552642,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
552643,Hotel Night,0.7124464745499619,Hotel Meal,0.2051208717613866,0.5073256027885753,HIGH,0
552649,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
552653,Exclusive Discount,1.6241422847482776,Hotel Night,0.7124464745499619,0.9116958101983157,HIGH,0
552661,Exclusive Discount,1.2400982468528765,Hotel Night,0.7124464745499619,0.5276517723029146,HIGH,0
552726,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552732,Free Bag,1.1885751959584556,Exclusive Discount,0.8214234014624311,0.36715179449602453,HIGH,0
552734,Free Bag,1.1885751959584556,Exclusive Discount,0.5846859579017706,0.603889238056685,HIGH,0
552760,Free Bag,0.4640745108367,No Cancel Fee,0.0,0.4640745108367,MEDIUM,0
552763,Free Bag,1.1885751959584556,Exclusive Discount,0.7653126405117315,0.4232625554467241,HIGH,0
552775,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
552809,Hotel Meal,0.7304173554373529,Free Bag,0.4640745108367,0.2663428446006529,HIGH,0
552861,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
552904,Hotel Night,0.7124464745499619,Hotel Meal,0.6925782019522194,0.019868272597742487,MEDIUM,0
552929,Free Bag,1.1885751959584556,Exclusive Discount,1.0972076995304911,0.09136749642796449,MEDIUM,0
552944,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
552945,Exclusive Discount,1.5261499264142695,Hotel Meal,0.4967049368527064,1.0294449895615632,HIGH,0
553017,Hotel Meal,0.8261281554291608,Hotel Night,0.7124464745499619,0.11368168087919894,MEDIUM,0
553054,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
553139,Free Bag,2.2753262236410894,Hotel Night,0.7124464745499619,1.5628797490911275,HIGH,0
553151,Free Bag,1.1885751959584556,Exclusive Discount,0.5982219124888234,0.5903532834696322,HIGH,0
553208,Hotel Meal,1.7943653181369796,Exclusive Discount,1.66065412368115,0.13371119445582957,MEDIUM,1
553219,Hotel Meal,0.9596781089061014,Hotel Night,0.7124464745499619,0.24723163435613948,HIGH,0
553220,Exclusive Discount,1.1075205859606725,Hotel Night,0.7124464745499619,0.3950741114107106,HIGH,0
553231,Exclusive Discount,1.8209960151633664,Hotel Night,0.7124464745499619,1.1085495406134045,HIGH,0
553245,Exclusive Discount,1.2039195767661366,Hotel Night,0.7124464745499619,0.4914731022161747,HIGH,0
553339,Free Bag,1.1885751959584556,Hotel Night,0.3004480622133511,0.8881271337451045,HIGH,0
553361,Free Bag,1.1885751959584556,Exclusive Discount,0.9931761758650745,0.19539902009338117,MEDIUM,0
553456,Exclusive Discount,1.9939830785127048,Free Bag,1.1885751959584556,0.8054078825542492,HIGH,2
553533,Exclusive Discount,1.566500273113349,Free Bag,1.1885751959584556,0.37792507715489343,HIGH,0
553559,Free Bag,1.1885751959584556,Hotel Meal,0.6347065554455458,0.5538686405129098,HIGH,0
553568,Hotel Meal,0.8528381461245489,Hotel Night,0.7124464745499619,0.14039167157458698,MEDIUM,0
553607,Hotel Night,0.7124464745499619,Exclusive Discount,0.2989755733487758,0.4134709012011861,HIGH,0
553631,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
553633,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
553645,Free Bag,1.1885751959584556,Exclusive Discount,0.7401634709260607,0.4484117250323949,HIGH,0
553664,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
553690,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
553704,Hotel Meal,1.7609778297677443,Exclusive Discount,0.819465803075367,0.9415120266923773,HIGH,1
553751,Exclusive Discount,0.9985051558415866,Hotel Night,0.7124464745499619,0.2860586812916247,HIGH,0
553754,Exclusive Discount,0.96502298082826,Hotel Night,0.7124464745499619,0.2525765062782981,HIGH,0
553773,Hotel Meal,0.7816115042701803,Hotel Night,0.7124464745499619,0.06916502972021843,MEDIUM,0
553783,Hotel Night,0.7124464745499619,Exclusive Discount,0.3283215759368436,0.3841248986131183,HIGH,0
553791,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
553805,Exclusive Discount,0.8805012811621716,Hotel Night,0.7124464745499619,0.16805480661220973,MEDIUM,0
553876,Free Bag,0.1018241682758222,Hotel Night,0.0257824539889438,0.0760417142868784,LOW,0
553901,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
553904,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
553938,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
553943,Exclusive Discount,0.8106706016887222,Hotel Night,0.7124464745499619,0.09822412713876028,MEDIUM,0
553955,Hotel Meal,1.72625484186374,Exclusive Discount,0.8471015539525022,0.8791532879112378,HIGH,0
553967,Hotel Night,0.0257824539889438,No Cancel Fee,0.0,0.0257824539889438,LOW,0
553984,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
553985,Hotel Night,0.7124464745499619,Exclusive Discount,0.527842911230863,0.18460356331909888,MEDIUM,0
554026,Hotel Night,0.7124464745499619,Hotel Meal,0.4610916159255223,0.2513548586244396,HIGH,0
554079,Hotel Meal,1.994690248352391,Free Bag,0.4640745108367,1.530615737515691,HIGH,0
554141,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
554155,Free Bag,1.1885751959584556,Exclusive Discount,0.8685349958178656,0.32004020014059,HIGH,0
554163,Hotel Meal,1.383031461428003,Hotel Night,0.5251744689424108,0.8578569924855922,HIGH,0
554175,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
554213,Free Bag,0.4640745108367,Exclusive Discount,0.4288866033152775,0.03518790752142248,LOW,0
554217,No Cancel Fee,0.0,Free Bag,-0.9849268594068112,0.9849268594068112,MEDIUM,2
554269,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
554284,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
554289,Hotel Meal,1.7943653181369796,Exclusive Discount,0.8388034656180288,0.9555618525189509,HIGH,1
554299,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554357,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554413,Free Bag,0.645199682117139,Hotel Meal,0.5612540810332283,0.08394560108391069,MEDIUM,0
554444,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
554450,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554507,Hotel Meal,1.2468105088815236,Exclusive Discount,0.832248973288041,0.4145615355934825,HIGH,0
554532,Hotel Night,0.7124464745499619,Hotel Meal,0.4722207787152678,0.2402256958346941,HIGH,0
554560,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
554609,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
554670,Free Bag,0.1018241682758222,Hotel Night,0.0257824539889438,0.0760417142868784,LOW,0
554681,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554724,Hotel Meal,1.36700546701077,Exclusive Discount,0.1233099515395514,1.2436955154712186,HIGH,1
554753,Exclusive Discount,0.8236451334283647,Hotel Night,0.7124464745499619,0.11119865887840275,MEDIUM,0
554801,Hotel Night,0.7124464745499619,Exclusive Discount,0.0470199573364518,0.6654265172135101,HIGH,0
554853,Exclusive Discount,1.741098507104528,Hotel Night,0.7124464745499619,1.028652032554566,HIGH,0
554866,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554885,Hotel Meal,1.4471354390969344,Free Bag,1.1885751959584556,0.2585602431384788,HIGH,0
554922,Exclusive Discount,0.9170830122003908,Hotel Night,0.7124464745499619,0.20463653765042888,HIGH,0
554939,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554949,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
554956,Free Bag,3.3620772513237225,Exclusive Discount,0.6116745760066912,2.7504026753170314,HIGH,0
554961,Hotel Meal,0.8929031321676308,Exclusive Discount,0.6512471607589589,0.2416559714086719,HIGH,0
555030,No Cancel Fee,0.0,Free Bag,-0.9849268594068112,0.9849268594068112,MEDIUM,0
555083,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
555108,Exclusive Discount,0.589358422803327,Free Bag,0.4640745108367,0.12528391196662697,MEDIUM,0
555135,Hotel Meal,2.369965617622594,Exclusive Discount,0.5933828426274412,1.7765827749951528,HIGH,0
555151,Hotel Meal,0.9952914298332854,Free Bag,0.4640745108367,0.5312169189965854,HIGH,0
555180,Hotel Night,0.7124464745499619,Exclusive Discount,0.1849225944401786,0.5275238801097832,HIGH,0
555186,Hotel Night,0.7124464745499619,Hotel Meal,0.6925782019522203,0.0198682725977416,MEDIUM,0
555187,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555191,Exclusive Discount,1.2734719441999216,Free Bag,1.1885751959584556,0.08489674824146598,MEDIUM,0
555193,Hotel Night,0.7124464745499619,Exclusive Discount,0.4778693866020633,0.2345770879478986,HIGH,0
555203,Hotel Meal,1.153325541447665,Exclusive Discount,0.6937709965480654,0.4595545448995997,HIGH,1
555206,Hotel Meal,2.2056991748459573,Free Bag,0.1018241682758222,2.103875006570135,HIGH,0
555250,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
555257,Hotel Meal,1.2534880065553704,Hotel Night,0.7124464745499619,0.5410415320054085,HIGH,0
555275,Hotel Night,0.7124464745499619,Exclusive Discount,0.5287465282256519,0.18369994632430997,MEDIUM,0
555277,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
555299,Exclusive Discount,1.2707466368894285,Free Bag,1.1885751959584556,0.08217144093097284,MEDIUM,0
555301,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
555310,Hotel Meal,2.43169537389638,Free Bag,1.1885751959584556,1.2431201779379244,HIGH,0
555326,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
555334,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555418,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555428,Hotel Meal,0.7281915228794039,Hotel Night,0.0257824539889438,0.7024090688904601,HIGH,0
555478,Hotel Night,0.7124464745499619,Exclusive Discount,0.2650009194468593,0.44744555510310263,HIGH,0
555484,Hotel Meal,1.718983788841107,Free Bag,0.645199682117139,1.0737841067239682,HIGH,0
555492,Free Bag,1.1885751959584556,Exclusive Discount,0.5568535898330474,0.6317216061254082,HIGH,0
555499,Free Bag,1.9130758810802115,Hotel Meal,1.11993805307843,0.7931378280017816,HIGH,0
555521,Hotel Night,0.7124464745499619,Hotel Meal,0.031505932241364,0.6809405423085979,HIGH,0
555563,Hotel Meal,0.9003225740274609,Free Bag,0.4640745108367,0.43624806319076087,HIGH,0
555587,Hotel Night,0.3004480622133511,No Cancel Fee,0.0,0.3004480622133511,MEDIUM,0
555600,Exclusive Discount,1.7994619522082302,Hotel Night,0.7124464745499619,1.0870154776582683,HIGH,0
555648,Hotel Night,0.7124464745499619,Hotel Meal,0.6391582205614433,0.07328825398851857,MEDIUM,0
555656,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555698,Hotel Night,0.7124464745499619,Exclusive Discount,0.568045201123454,0.14440127342650788,MEDIUM,0
555710,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555712,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555751,Exclusive Discount,0.1561016234133731,Hotel Night,0.0257824539889438,0.1303191694244293,MEDIUM,0
555770,Hotel Meal,1.5829112251318236,Exclusive Discount,1.2938267489815574,0.2890844761502662,HIGH,0
555773,No Cancel Fee,0.0,Free Bag,-0.9849268594068112,0.9849268594068112,MEDIUM,0
555782,Free Bag,1.1885751959584556,Exclusive Discount,1.0028011806390855,0.1857740153193701,MEDIUM,0
555784,Hotel Meal,0.8350314856609564,Hotel Night,0.0257824539889438,0.8092490316720127,HIGH,0
555796,Hotel Meal,0.745998183342996,Hotel Night,0.7124464745499619,0.03355170879303404,MEDIUM,0
555818,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555850,Exclusive Discount,1.354573929143705,Free Bag,1.1885751959584556,0.16599873318524927,MEDIUM,0
555852,Exclusive Discount,0.59774494651358,Free Bag,0.4640745108367,0.13367043567688003,MEDIUM,0
555894,Free Bag,1.1885751959584556,Exclusive Discount,0.7557620955418912,0.4328131004165644,HIGH,0
555934,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
555960,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
555990,Hotel Meal,1.2601655042292177,Exclusive Discount,0.906485284517345,0.3536802197118727,HIGH,1
555997,Hotel Meal,1.783236155347235,Hotel Night,0.5539855467281884,1.2292506086190464,HIGH,0
556015,Exclusive Discount,1.5763248028472276,Free Bag,1.1885751959584556,0.387749606888772,HIGH,0
556019,Exclusive Discount,0.7953030632044227,Hotel Night,0.7124464745499619,0.08285658865446077,MEDIUM,0
556052,Hotel Night,0.7124464745499619,Exclusive Discount,0.2736755363387195,0.4387709382112424,HIGH,0
556067,Hotel Meal,0.9329681182107128,Hotel Night,0.7124464745499619,0.2205216436607509,HIGH,0
556111,Hotel Meal,0.4254782949983383,Free Bag,0.1018241682758222,0.3236541267225161,MEDIUM,0
556119,Free Bag,1.1885751959584556,Exclusive Discount,1.041727684083596,0.14684751187485956,MEDIUM,0
556127,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
556138,Hotel Meal,1.4671679321184756,Exclusive Discount,1.1135255599721794,0.35364237214629624,HIGH,0
556214,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
556215,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
556268,Exclusive Discount,0.8449539938369485,Free Bag,0.1018241682758222,0.7431298255611263,HIGH,0
556314,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
556347,Free Bag,0.645199682117139,Hotel Night,0.0257824539889438,0.6194172281281951,MEDIUM,0
556391,Exclusive Discount,1.2070669718877676,Free Bag,1.1885751959584556,0.01849177592931195,MEDIUM,0
556417,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
556533,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
556579,Hotel Meal,2.223951001821139,Exclusive Discount,1.1965502226572715,1.0274007791638673,HIGH,1
556621,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
556622,No Cancel Fee,0.0,Exclusive Discount,-0.253777146046104,0.253777146046104,MEDIUM,0
556623,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
556647,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
556673,Hotel Meal,0.7459981833429963,Exclusive Discount,0.1233463389032134,0.6226518444397828,HIGH,0
556714,Exclusive Discount,1.5480990842903128,Hotel Night,0.7124464745499619,0.8356526097403509,HIGH,0
556744,Hotel Night,0.7124464745499619,Exclusive Discount,0.1060284637075384,0.6064180108424235,HIGH,0
556824,Exclusive Discount,0.9128208320574815,Hotel Night,0.7124464745499619,0.20037435750751964,HIGH,0
556827,Hotel Meal,0.8684189740301914,No Cancel Fee,0.0,0.8684189740301914,HIGH,0
556830,Exclusive Discount,0.9673333592453984,Hotel Meal,0.6124482298660553,0.35488512937934313,HIGH,0
556841,Exclusive Discount,0.7269703697493766,Hotel Meal,0.2117983694352339,0.5151720003141427,HIGH,0
556887,Hotel Night,0.3004480622133511,Hotel Meal,0.1049584066536811,0.19548965555966996,MEDIUM,0
556904,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
556906,Hotel Meal,0.6859007042783728,Hotel Night,0.3004480622133511,0.3854526420650217,MEDIUM,0
557005,Exclusive Discount,1.0548508300845572,Hotel Meal,1.0130980902968774,0.04175273978767979,MEDIUM,0
557033,Exclusive Discount,0.7365360380354196,Hotel Night,0.7124464745499619,0.024089563485457655,MEDIUM,0
557036,No Cancel Fee,0.0,Hotel Night,-0.3175495562915652,0.3175495562915652,MEDIUM,0
557055,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
557107,Hotel Meal,1.0380274149459066,Hotel Night,0.0257824539889438,1.0122449609569628,HIGH,0
557108,Exclusive Discount,0.8438920654863391,Hotel Night,0.7124464745499619,0.1314455909363772,MEDIUM,0
557118,Hotel Meal,0.9691749944866836,Hotel Night,0.7124464745499619,0.25672851993672174,HIGH,0
557134,Hotel Meal,1.4849745925820672,Exclusive Discount,1.0182546542049469,0.46671993837712034,HIGH,0
557236,Hotel Night,0.7124464745499619,Hotel Meal,0.4254782949983383,0.2869681795516236,HIGH,0
557248,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
557262,Hotel Meal,0.98460743355513,Hotel Night,0.0257824539889438,0.9588249795661863,HIGH,0
557282,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
557298,Exclusive Discount,0.9705011970229644,Hotel Night,0.7124464745499619,0.25805472247300254,HIGH,0
557307,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
557314,Hotel Night,0.7124464745499619,Exclusive Discount,0.5700606402412057,0.14238583430875618,MEDIUM,0
557343,Exclusive Discount,1.8606712492543265,Hotel Night,0.7124464745499619,1.1482247747043646,HIGH,0
557402,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
557449,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
557476,Hotel Night,0.7124464745499619,Hotel Meal,0.5256407601060442,0.1868057144439177,MEDIUM,0
557492,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
557496,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
557508,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
557525,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
557562,Hotel Meal,0.8261281554291608,Hotel Night,0.7124464745499619,0.11368168087919894,MEDIUM,0
557569,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
557643,Hotel Night,0.3004480622133511,Hotel Meal,0.1183134020013753,0.18213466021197577,MEDIUM,0
557672,Free Bag,0.4640745108367,Hotel Night,0.3004480622133511,0.1636264486233489,MEDIUM,0
557692,Free Bag,3.3620772513237225,Hotel Night,0.7124464745499619,2.6496307767737606,HIGH,0
557726,Exclusive Discount,0.038562166272281,No Cancel Fee,0.0,0.038562166272281,LOW,2
557762,Exclusive Discount,1.9958942484893336,No Cancel Fee,0.0,1.9958942484893336,HIGH,2
557794,Free Bag,1.1885751959584556,Hotel Night,0.4181618943095248,0.7704133016489308,HIGH,0
557799,Hotel Meal,1.5235556902531835,Exclusive Discount,1.4769463295258654,0.04660936072731814,MEDIUM,1
557815,Hotel Meal,1.3425213088733303,Exclusive Discount,0.4927598210597138,0.8497614878136166,HIGH,0
557851,Free Bag,3.3620772513237225,Hotel Night,0.7124464745499619,2.6496307767737606,HIGH,0
557875,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
557876,No Cancel Fee,0.0,Exclusive Discount,-0.2470842386960063,0.2470842386960063,MEDIUM,2
557887,Free Bag,1.1885751959584556,Hotel Meal,0.9418714484425088,0.24670374751594681,HIGH,0
557921,Hotel Meal,1.0130980902968774,Hotel Night,0.7124464745499619,0.30065161574691546,HIGH,0
557932,Free Bag,0.645199682117139,Hotel Night,0.4181618943095248,0.2270377878076142,MEDIUM,0
557956,Hotel Meal,0.6213515600978513,Exclusive Discount,0.3745510794882755,0.24680048060957582,MEDIUM,0
557957,Free Bag,1.1885751959584556,Hotel Night,0.0257824539889438,1.1627927419695119,HIGH,0
557963,Exclusive Discount,1.5956996006193878,Hotel Night,0.7124464745499619,0.8832531260694259,HIGH,0
557992,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
558018,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
558019,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
558081,Hotel Night,0.7124464745499619,Exclusive Discount,0.6355890647244693,0.0768574098254926,MEDIUM,0
558114,Hotel Meal,1.0843247321512457,Exclusive Discount,0.3558732373921764,0.7284514947590692,HIGH,0
558138,Hotel Meal,0.7905148345019763,Hotel Night,0.7124464745499619,0.07806835995201444,MEDIUM,0
558147,No Cancel Fee,0.0,Exclusive Discount,-0.1247288492224758,0.1247288492224758,MEDIUM,2
558204,Free Bag,0.4640745108367,Hotel Night,0.3004480622133511,0.1636264486233489,MEDIUM,0
558251,Hotel Night,0.7124464745499619,Exclusive Discount,0.1041007497494687,0.6083457248004932,HIGH,0
558270,Hotel Night,0.7124464745499619,Free Bag,0.4640745108367,0.24837196371326192,HIGH,0
558277,Free Bag,2.2753262236410894,Hotel Meal,1.155551374005614,1.1197748496354754,HIGH,0
558294,Hotel Meal,0.7393206856691493,Hotel Night,0.7124464745499619,0.02687421111918742,MEDIUM,0
558300,Hotel Night,0.7124464745499619,Free Bag,0.1018241682758222,0.6106223062741397,HIGH,0
558362,Hotel Night,0.7124464745499619,Hotel Meal,0.4967049368527064,0.21574153769725551,HIGH,0
558388,Free Bag,5.53557930668899,Hotel Meal,0.8172248251973644,4.718354481491626,HIGH,0
558394,Free Bag,1.1885751959584556,Hotel Night,0.7124464745499619,0.4761287214084937,HIGH,0
558395,Hotel Meal,1.7943653181369796,Exclusive Discount,0.916154115788676,0.8782112023483036,HIGH,1
558437,Exclusive Discount,0.7367480709505051,Hotel Night,0.7124464745499619,0.02430159640054319,MEDIUM,0
558466,Hotel Night,0.7124464745499619,Exclusive Discount,0.2890621879005367,0.4233842866494252,HIGH,0
558489,Free Bag,0.4640745108367,Hotel Night,0.3004480622133511,0.1636264486233489,MEDIUM,0
558506,Exclusive Discount,1.059159628282468,Hotel Night,0.7124464745499619,0.3467131537325061,HIGH,0
558513,Hotel Night,0.7124464745499619,Exclusive Discount,0.2649422475812925,0.4475042269686694,HIGH,0
558651,Exclusive Discount,1.6183394836992202,Free Bag,1.1885751959584556,0.4297642877407646,HIGH,0
558659,Hotel Night,0.7124464745499619,No Cancel Fee,0.0,0.7124464745499619,HIGH,0
558682,Hotel Meal,0.5145115973162993,Hotel Night,0.3004480622133511,0.21406353510294818,MEDIUM,0
558774,Free Bag,0.1018241682758222,Hotel Night,0.0257824539889438,0.0760417142868784,LOW,0
558786,Exclusive Discount,0.3037534906448451,Hotel Night,0.3004480622133511,0.0033054284314940063,LOW,0
558838,Hotel Meal,0.6510293275371718,Hotel Night,0.4835584676962888,0.167470859840883,MEDIUM,0
